HRRCITY,Staffed All Beds,Staffed ICU Beds,Licensed All Beds,Estimated Beds Available (Conventional),Estimated Additional Ventilators Required (Conventional),Physicians Required to Staff Beds (Conventional) - Lower,Physicians Required to Staff Beds (Conventional) - Upper,Respiratory Therapists Required to Staff Beds (Conventional) - Lower,Respiratory Therapists Required to Staff Beds (Conventional) - Upper,Critical Care Nurses Required to Staff Beds (Conventional) - Lower,Critical Care Nurses Required to Staff Beds (Conventional) - Upper,Estimated Beds Available (Contingency),Estimated Additional Ventilators Required (Contingency),Physicians Required to Staff Beds (Contingency) - Lower,Physicians Required to Staff Beds (Contingency) - Upper,Respiratory Therapists Required to Staff Beds (Contingency) - Lower,Respiratory Therapists Required to Staff Beds (Contingency) - Upper,Critical Care Nurses Required to Staff Beds (Contingency) - Lower,Critical Care Nurses Required to Staff Beds (Contingency) - Upper,Estimated Beds Available (Crisis),Estimated Additional Ventilators Required (Crisis),Physicians Required to Staff Beds (Crisis) - Lower,Physicians Required to Staff Beds (Crisis) - Upper,Respiratory Therapists Required to Staff Beds (Crisis) - Lower,Respiratory Therapists Required to Staff Beds (Crisis) - Upper,Critical Care Nurses Required to Staff Beds (Crisis) - Lower,Critical Care Nurses Required to Staff Beds (Crisis) - Upper,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Population,Population (20+),Population (65+),Staffed All Beds [Per 1000 People],Staffed All Beds [Per 1000 Adults (20+)],Staffed All Beds [Per 1000 Elderly (65+)],Staffed ICU Beds [Per 1000 People],Staffed ICU Beds [Per 1000 Adults (20+)],Staffed ICU Beds [Per 1000 Elderly (65+)],Licensed All Beds [Per 1000 People],Licensed All Beds [Per 1000 Adults (20+)],Licensed All Beds [Per 1000 Elderly (65+)],Estimated Beds Available (Conventional) [Per 1000 People],Estimated Beds Available (Conventional) [Per 1000 Adults (20+)],Estimated Beds Available (Conventional) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Conventional) [Per 1000 People],Estimated Additional Ventilators Required (Conventional) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Conventional) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 People],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 People],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Estimated Beds Available (Contingency) [Per 1000 People],Estimated Beds Available (Contingency) [Per 1000 Adults (20+)],Estimated Beds Available (Contingency) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Contingency) [Per 1000 People],Estimated Additional Ventilators Required (Contingency) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Contingency) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 People],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 People],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Estimated Beds Available (Crisis) [Per 1000 People],Estimated Beds Available (Crisis) [Per 1000 Adults (20+)],Estimated Beds Available (Crisis) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Crisis) [Per 1000 People],Estimated Additional Ventilators Required (Crisis) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Crisis) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 People],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 People],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)]
IL- HINSDALE,1173.0,172.0,1315.0,82,0,6,6,7,9,22,22,265,0,8,9,11,12,37,37,372,54,6,6,11,15,63,63,0.75,0.52,381985.31056476105,285023.0884283154,57857.04143526857,3.071,4.115,20.274,0.45,0.603,2.973,3.443,4.614,22.728,0.215,0.288,1.417,0.0,0.0,0.0,0.016,0.021,0.104,0.016,0.021,0.104,0.018,0.025,0.121,0.024,0.032,0.156,0.058,0.077,0.38,0.058,0.077,0.38,0.694,0.93,4.58,0.0,0.0,0.0,0.021,0.028,0.138,0.024,0.032,0.156,0.029,0.039,0.19,0.031,0.042,0.207,0.097,0.13,0.64,0.097,0.13,0.64,0.974,1.305,6.43,0.141,0.189,0.933,0.016,0.021,0.104,0.016,0.021,0.104,0.029,0.039,0.19,0.039,0.053,0.259,0.165,0.221,1.089,0.165,0.221,1.089
IL- JOLIET,1289.0,149.0,1474.0,65,0,6,6,6,7,17,17,207,0,6,8,8,9,27,27,732,80,10,10,33,49,197,197,0.48,0.56,939310.9705775862,685551.2789338491,129255.75455441531,1.372,1.88,9.972,0.159,0.217,1.153,1.569,2.15,11.404,0.069,0.095,0.503,0.0,0.0,0.0,0.006,0.009,0.046,0.006,0.009,0.046,0.006,0.009,0.046,0.007,0.01,0.054,0.018,0.025,0.132,0.018,0.025,0.132,0.22,0.302,1.601,0.0,0.0,0.0,0.006,0.009,0.046,0.009,0.012,0.062,0.009,0.012,0.062,0.01,0.013,0.07,0.029,0.039,0.209,0.029,0.039,0.209,0.779,1.068,5.663,0.085,0.117,0.619,0.011,0.015,0.077,0.011,0.015,0.077,0.035,0.048,0.255,0.052,0.071,0.379,0.21,0.287,1.524,0.21,0.287,1.524
IL- MELROSE PARK,3091.0,318.0,3829.0,129,0,17,17,17,18,38,38,416,0,17,19,19,22,52,52,1613,295,21,21,66,98,389,389,0.58,0.59,1502159.6531326934,1128495.2599226565,222805.579997776,2.058,2.739,13.873,0.212,0.282,1.427,2.549,3.393,17.185,0.086,0.114,0.579,0.0,0.0,0.0,0.011,0.015,0.076,0.011,0.015,0.076,0.011,0.015,0.076,0.012,0.016,0.081,0.025,0.034,0.171,0.025,0.034,0.171,0.277,0.369,1.867,0.0,0.0,0.0,0.011,0.015,0.076,0.013,0.017,0.085,0.013,0.017,0.085,0.015,0.019,0.099,0.035,0.046,0.233,0.035,0.046,0.233,1.074,1.429,7.239,0.196,0.261,1.324,0.014,0.019,0.094,0.014,0.019,0.094,0.044,0.058,0.296,0.065,0.087,0.44,0.259,0.345,1.746,0.259,0.345,1.746
IL- PEORIA,1594.0,156.0,1987.0,72,0,15,15,15,15,25,25,226,0,15,15,15,17,35,35,933,88,17,17,45,67,267,267,0.56,0.55,584252.4251134689,439563.15385594015,109590.77993080624,2.728,3.626,14.545,0.267,0.355,1.423,3.401,4.52,18.131,0.123,0.164,0.657,0.0,0.0,0.0,0.026,0.034,0.137,0.026,0.034,0.137,0.026,0.034,0.137,0.026,0.034,0.137,0.043,0.057,0.228,0.043,0.057,0.228,0.387,0.514,2.062,0.0,0.0,0.0,0.026,0.034,0.137,0.026,0.034,0.137,0.026,0.034,0.137,0.029,0.039,0.155,0.06,0.08,0.319,0.06,0.08,0.319,1.597,2.123,8.513,0.151,0.2,0.803,0.029,0.039,0.155,0.029,0.039,0.155,0.077,0.102,0.411,0.115,0.152,0.611,0.457,0.607,2.436,0.457,0.607,2.436
IL- ROCKFORD,1470.0,139.0,1592.0,66,0,15,15,15,15,22,22,213,0,15,15,15,16,33,33,795,110,16,16,38,55,215,215,0.5,0.52,899071.1106322567,669629.7916809312,152456.59208863424,1.635,2.195,9.642,0.155,0.208,0.912,1.771,2.377,10.442,0.073,0.099,0.433,0.0,0.0,0.0,0.017,0.022,0.098,0.017,0.022,0.098,0.017,0.022,0.098,0.017,0.022,0.098,0.024,0.033,0.144,0.024,0.033,0.144,0.237,0.318,1.397,0.0,0.0,0.0,0.017,0.022,0.098,0.017,0.022,0.098,0.017,0.022,0.098,0.018,0.024,0.105,0.037,0.049,0.216,0.037,0.049,0.216,0.884,1.187,5.215,0.122,0.164,0.722,0.018,0.024,0.105,0.018,0.024,0.105,0.042,0.057,0.249,0.061,0.082,0.361,0.239,0.321,1.41,0.239,0.321,1.41
IL- SPRINGFIELD,2212.0,213.0,2678.0,92,0,25,25,25,26,38,38,292,0,25,26,26,27,50,50,1233,347,26,26,60,87,346,346,0.54,0.57,816875.7802208874,620990.8995845275,157532.20045559545,2.708,3.562,14.042,0.261,0.343,1.352,3.278,4.312,17.0,0.113,0.148,0.584,0.0,0.0,0.0,0.031,0.04,0.159,0.031,0.04,0.159,0.031,0.04,0.159,0.032,0.042,0.165,0.047,0.061,0.241,0.047,0.061,0.241,0.357,0.47,1.854,0.0,0.0,0.0,0.031,0.04,0.159,0.032,0.042,0.165,0.032,0.042,0.165,0.033,0.043,0.171,0.061,0.081,0.317,0.061,0.081,0.317,1.509,1.986,7.827,0.425,0.559,2.203,0.032,0.042,0.165,0.032,0.042,0.165,0.073,0.097,0.381,0.107,0.14,0.552,0.424,0.557,2.196,0.424,0.557,2.196
IL- URBANA,981.0,74.0,1134.0,27,0,10,10,10,10,12,12,88,0,10,10,10,11,16,16,502,70,13,13,26,40,154,154,0.57,0.63,464344.59418173874,347944.7639165166,74520.52290780669,2.113,2.819,13.164,0.159,0.213,0.993,2.442,3.259,15.217,0.058,0.078,0.362,0.0,0.0,0.0,0.022,0.029,0.134,0.022,0.029,0.134,0.022,0.029,0.134,0.022,0.029,0.134,0.026,0.034,0.161,0.026,0.034,0.161,0.19,0.253,1.181,0.0,0.0,0.0,0.022,0.029,0.134,0.022,0.029,0.134,0.022,0.029,0.134,0.024,0.032,0.148,0.034,0.046,0.215,0.034,0.046,0.215,1.081,1.443,6.736,0.151,0.201,0.939,0.028,0.037,0.174,0.028,0.037,0.174,0.056,0.075,0.349,0.086,0.115,0.537,0.332,0.443,2.067,0.332,0.443,2.067
IN- EVANSVILLE,2270.0,317.0,2536.0,152,0,26,26,27,29,57,57,487,0,28,31,31,34,82,82,1373,308,32,32,73,106,410,410,0.47,0.52,684905.5040902091,514247.2183831532,123668.83493912662,3.314,4.414,18.355,0.463,0.616,2.563,3.703,4.931,20.506,0.222,0.296,1.229,0.0,0.0,0.0,0.038,0.051,0.21,0.038,0.051,0.21,0.039,0.053,0.218,0.042,0.056,0.234,0.083,0.111,0.461,0.083,0.111,0.461,0.711,0.947,3.938,0.0,0.0,0.0,0.041,0.054,0.226,0.045,0.06,0.251,0.045,0.06,0.251,0.05,0.066,0.275,0.12,0.159,0.663,0.12,0.159,0.663,2.005,2.67,11.102,0.45,0.599,2.491,0.047,0.062,0.259,0.047,0.062,0.259,0.107,0.142,0.59,0.155,0.206,0.857,0.599,0.797,3.315,0.599,0.797,3.315
IN- FORT WAYNE,2907.0,349.0,3011.0,118,0,33,33,33,33,47,47,379,0,33,33,34,36,62,62,1341,478,35,35,69,100,378,378,0.55,0.66,890795.6007661418,646267.393986401,145028.21203861252,3.263,4.498,20.044,0.392,0.54,2.406,3.38,4.659,20.761,0.132,0.183,0.814,0.0,0.0,0.0,0.037,0.051,0.228,0.037,0.051,0.228,0.037,0.051,0.228,0.037,0.051,0.228,0.053,0.073,0.324,0.053,0.073,0.324,0.425,0.586,2.613,0.0,0.0,0.0,0.037,0.051,0.228,0.037,0.051,0.228,0.038,0.053,0.234,0.04,0.056,0.248,0.07,0.096,0.428,0.07,0.096,0.428,1.505,2.075,9.246,0.537,0.74,3.296,0.039,0.054,0.241,0.039,0.054,0.241,0.077,0.107,0.476,0.112,0.155,0.69,0.424,0.585,2.606,0.424,0.585,2.606
IN- GARY,1412.0,130.0,1450.0,61,0,11,11,11,11,20,20,195,0,11,12,12,14,29,29,682,75,13,13,31,45,172,172,0.53,0.53,641074.0087341351,478499.1287748438,107304.46953407757,2.203,2.951,13.159,0.203,0.272,1.212,2.262,3.03,13.513,0.095,0.127,0.568,0.0,0.0,0.0,0.017,0.023,0.103,0.017,0.023,0.103,0.017,0.023,0.103,0.017,0.023,0.103,0.031,0.042,0.186,0.031,0.042,0.186,0.304,0.408,1.817,0.0,0.0,0.0,0.017,0.023,0.103,0.019,0.025,0.112,0.019,0.025,0.112,0.022,0.029,0.13,0.045,0.061,0.27,0.045,0.061,0.27,1.064,1.425,6.356,0.117,0.157,0.699,0.02,0.027,0.121,0.02,0.027,0.121,0.048,0.065,0.289,0.07,0.094,0.419,0.268,0.359,1.603,0.268,0.359,1.603
IN- INDIANAPOLIS,8091.0,856.0,8105.0,332,0,70,70,70,71,114,114,1051,0,71,74,75,79,156,156,3542,1153,75,75,161,234,919,919,0.55,0.62,3008733.7660734374,2219181.2423093007,450891.85577266617,2.689,3.646,17.944,0.285,0.386,1.898,2.694,3.652,17.975,0.11,0.15,0.736,0.0,0.0,0.0,0.023,0.032,0.155,0.023,0.032,0.155,0.023,0.032,0.155,0.024,0.032,0.157,0.038,0.051,0.253,0.038,0.051,0.253,0.349,0.474,2.331,0.0,0.0,0.0,0.024,0.032,0.157,0.025,0.033,0.164,0.025,0.034,0.166,0.026,0.036,0.175,0.052,0.07,0.346,0.052,0.07,0.346,1.177,1.596,7.856,0.383,0.52,2.557,0.025,0.034,0.166,0.025,0.034,0.166,0.054,0.073,0.357,0.078,0.105,0.519,0.305,0.414,2.038,0.305,0.414,2.038
IN- LAFAYETTE,518.0,34.0,518.0,14,0,7,7,7,7,8,8,45,0,7,7,7,7,10,10,199,49,7,7,9,12,43,43,0.62,0.58,281255.3932967007,206727.39396335973,38975.52500232931,1.842,2.506,13.29,0.121,0.164,0.872,1.842,2.506,13.29,0.05,0.068,0.359,0.0,0.0,0.0,0.025,0.034,0.18,0.025,0.034,0.18,0.025,0.034,0.18,0.025,0.034,0.18,0.028,0.039,0.205,0.028,0.039,0.205,0.16,0.218,1.155,0.0,0.0,0.0,0.025,0.034,0.18,0.025,0.034,0.18,0.025,0.034,0.18,0.025,0.034,0.18,0.036,0.048,0.257,0.036,0.048,0.257,0.708,0.963,5.106,0.174,0.237,1.257,0.025,0.034,0.18,0.025,0.034,0.18,0.032,0.044,0.231,0.043,0.058,0.308,0.153,0.208,1.103,0.153,0.208,1.103
IN- MUNCIE,408.0,36.0,408.0,8,0,5,5,5,5,5,5,27,0,5,5,5,5,6,6,146,52,5,5,6,8,31,31,0.64,0.77,162957.59667255016,123533.0832334405,29393.207060287496,2.504,3.303,13.881,0.221,0.291,1.225,2.504,3.303,13.881,0.049,0.065,0.272,0.0,0.0,0.0,0.031,0.04,0.17,0.031,0.04,0.17,0.031,0.04,0.17,0.031,0.04,0.17,0.031,0.04,0.17,0.031,0.04,0.17,0.166,0.219,0.919,0.0,0.0,0.0,0.031,0.04,0.17,0.031,0.04,0.17,0.031,0.04,0.17,0.031,0.04,0.17,0.037,0.049,0.204,0.037,0.049,0.204,0.896,1.182,4.967,0.319,0.421,1.769,0.031,0.04,0.17,0.031,0.04,0.17,0.037,0.049,0.204,0.049,0.065,0.272,0.19,0.251,1.055,0.19,0.251,1.055
IN- MUNSTER,1199.0,125.0,1199.0,60,0,7,7,7,7,17,17,189,0,7,7,9,9,27,27,605,21,9,9,28,40,165,165,0.49,0.53,215695.0243298828,162019.8846709634,33333.88715207907,5.559,7.4,35.969,0.58,0.772,3.75,5.559,7.4,35.969,0.278,0.37,1.8,0.0,0.0,0.0,0.032,0.043,0.21,0.032,0.043,0.21,0.032,0.043,0.21,0.032,0.043,0.21,0.079,0.105,0.51,0.079,0.105,0.51,0.876,1.167,5.67,0.0,0.0,0.0,0.032,0.043,0.21,0.032,0.043,0.21,0.042,0.056,0.27,0.042,0.056,0.27,0.125,0.167,0.81,0.125,0.167,0.81,2.805,3.734,18.15,0.097,0.13,0.63,0.042,0.056,0.27,0.042,0.056,0.27,0.13,0.173,0.84,0.185,0.247,1.2,0.765,1.018,4.95,0.765,1.018,4.95
IN- SOUTH BEND,1352.0,140.0,1486.0,63,0,13,13,13,13,23,23,203,0,13,14,14,15,30,30,580,68,13,13,24,36,132,132,0.61,0.55,722592.9786757072,526020.8520679158,118439.83262147258,1.871,2.57,11.415,0.194,0.266,1.182,2.056,2.825,12.546,0.087,0.12,0.532,0.0,0.0,0.0,0.018,0.025,0.11,0.018,0.025,0.11,0.018,0.025,0.11,0.018,0.025,0.11,0.032,0.044,0.194,0.032,0.044,0.194,0.281,0.386,1.714,0.0,0.0,0.0,0.018,0.025,0.11,0.019,0.027,0.118,0.019,0.027,0.118,0.021,0.029,0.127,0.042,0.057,0.253,0.042,0.057,0.253,0.803,1.103,4.897,0.094,0.129,0.574,0.018,0.025,0.11,0.018,0.025,0.11,0.033,0.046,0.203,0.05,0.068,0.304,0.183,0.251,1.114,0.183,0.251,1.114
IN- TERRE HAUTE,544.0,64.0,544.0,40,0,6,6,6,6,15,15,127,0,6,7,7,8,22,22,265,33,7,7,13,20,74,74,0.53,0.38,187349.2700279193,142431.3508207267,32748.15154439637,2.904,3.819,16.612,0.342,0.449,1.954,2.904,3.819,16.612,0.214,0.281,1.221,0.0,0.0,0.0,0.032,0.042,0.183,0.032,0.042,0.183,0.032,0.042,0.183,0.032,0.042,0.183,0.08,0.105,0.458,0.08,0.105,0.458,0.678,0.892,3.878,0.0,0.0,0.0,0.032,0.042,0.183,0.037,0.049,0.214,0.037,0.049,0.214,0.043,0.056,0.244,0.117,0.154,0.672,0.117,0.154,0.672,1.414,1.861,8.092,0.176,0.232,1.008,0.037,0.049,0.214,0.037,0.049,0.214,0.069,0.091,0.397,0.107,0.14,0.611,0.395,0.52,2.26,0.395,0.52,2.26
KS- TOPEKA,1196.0,56.0,1738.0,29,0,20,20,20,20,25,25,90,0,20,20,20,20,28,28,965,591,23,23,53,76,299,299,0.45,0.49,471703.9774152634,347214.1900501677,75280.30967652712,2.535,3.445,15.887,0.119,0.161,0.744,3.685,5.006,23.087,0.061,0.084,0.385,0.0,0.0,0.0,0.042,0.058,0.266,0.042,0.058,0.266,0.042,0.058,0.266,0.042,0.058,0.266,0.053,0.072,0.332,0.053,0.072,0.332,0.191,0.259,1.196,0.0,0.0,0.0,0.042,0.058,0.266,0.042,0.058,0.266,0.042,0.058,0.266,0.042,0.058,0.266,0.059,0.081,0.372,0.059,0.081,0.372,2.046,2.779,12.819,1.253,1.702,7.851,0.049,0.066,0.306,0.049,0.066,0.306,0.112,0.153,0.704,0.161,0.219,1.01,0.634,0.861,3.972,0.634,0.861,3.972
KS- WICHITA,4194.0,397.0,6491.0,151,0,91,91,91,91,109,109,486,0,91,92,92,94,131,131,3138,1378,96,96,163,229,881,881,0.46,0.61,1277764.3657906938,925741.8273302044,214921.08980692655,3.282,4.53,19.514,0.311,0.429,1.847,5.08,7.012,30.202,0.118,0.163,0.703,0.0,0.0,0.0,0.071,0.098,0.423,0.071,0.098,0.423,0.071,0.098,0.423,0.071,0.098,0.423,0.085,0.118,0.507,0.085,0.118,0.507,0.38,0.525,2.261,0.0,0.0,0.0,0.071,0.098,0.423,0.072,0.099,0.428,0.072,0.099,0.428,0.074,0.102,0.437,0.103,0.142,0.61,0.103,0.142,0.61,2.456,3.39,14.601,1.078,1.489,6.412,0.075,0.104,0.447,0.075,0.104,0.447,0.128,0.176,0.758,0.179,0.247,1.066,0.689,0.952,4.099,0.689,0.952,4.099
KY- COVINGTON,1044.0,85.0,1244.0,30,0,8,8,8,8,11,11,95,0,8,8,8,8,14,14,452,180,9,9,19,28,102,102,0.64,0.65,431019.7415638439,317411.7207549963,62277.15555497884,2.422,3.289,16.764,0.197,0.268,1.365,2.886,3.919,19.975,0.07,0.095,0.482,0.0,0.0,0.0,0.019,0.025,0.128,0.019,0.025,0.128,0.019,0.025,0.128,0.019,0.025,0.128,0.026,0.035,0.177,0.026,0.035,0.177,0.22,0.299,1.525,0.0,0.0,0.0,0.019,0.025,0.128,0.019,0.025,0.128,0.019,0.025,0.128,0.019,0.025,0.128,0.032,0.044,0.225,0.032,0.044,0.225,1.049,1.424,7.258,0.418,0.567,2.89,0.021,0.028,0.145,0.021,0.028,0.145,0.044,0.06,0.305,0.065,0.088,0.45,0.237,0.321,1.638,0.237,0.321,1.638
KY- LEXINGTON,5151.0,569.0,5999.0,183,0,47,47,47,47,63,63,587,0,47,47,48,49,83,83,2546,557,48,48,113,169,657,657,0.57,0.68,1550893.998818872,1166412.5223440249,252905.84756271375,3.321,4.416,20.367,0.367,0.488,2.25,3.868,5.143,23.72,0.118,0.157,0.724,0.0,0.0,0.0,0.03,0.04,0.186,0.03,0.04,0.186,0.03,0.04,0.186,0.03,0.04,0.186,0.041,0.054,0.249,0.041,0.054,0.249,0.378,0.503,2.321,0.0,0.0,0.0,0.03,0.04,0.186,0.03,0.04,0.186,0.031,0.041,0.19,0.032,0.042,0.194,0.054,0.071,0.328,0.054,0.071,0.328,1.642,2.183,10.067,0.359,0.478,2.202,0.031,0.041,0.19,0.031,0.041,0.19,0.073,0.097,0.447,0.109,0.145,0.668,0.424,0.563,2.598,0.424,0.563,2.598
KY- LOUISVILLE,5103.0,501.0,5761.0,158,0,37,37,37,37,50,50,501,0,37,38,39,40,67,67,2224,482,39,39,91,126,514,514,0.61,0.69,1794425.8580094809,1345705.4618070864,291973.11962285853,2.844,3.792,17.478,0.279,0.372,1.716,3.21,4.281,19.731,0.088,0.117,0.541,0.0,0.0,0.0,0.021,0.027,0.127,0.021,0.027,0.127,0.021,0.027,0.127,0.021,0.027,0.127,0.028,0.037,0.171,0.028,0.037,0.171,0.279,0.372,1.716,0.0,0.0,0.0,0.021,0.027,0.127,0.021,0.028,0.13,0.022,0.029,0.134,0.022,0.03,0.137,0.037,0.05,0.229,0.037,0.05,0.229,1.239,1.653,7.617,0.269,0.358,1.651,0.022,0.029,0.134,0.022,0.029,0.134,0.051,0.068,0.312,0.07,0.094,0.432,0.286,0.382,1.76,0.286,0.382,1.76
KY- OWENSBORO,532.0,36.0,552.0,14,0,3,3,3,3,5,5,45,0,3,3,3,3,7,7,332,64,5,5,17,25,103,103,0.35,0.61,149364.4042023799,109687.51078573978,25916.679619906725,3.562,4.85,20.527,0.241,0.328,1.389,3.696,5.032,21.299,0.094,0.128,0.54,0.0,0.0,0.0,0.02,0.027,0.116,0.02,0.027,0.116,0.02,0.027,0.116,0.02,0.027,0.116,0.033,0.046,0.193,0.033,0.046,0.193,0.301,0.41,1.736,0.0,0.0,0.0,0.02,0.027,0.116,0.02,0.027,0.116,0.02,0.027,0.116,0.02,0.027,0.116,0.047,0.064,0.27,0.047,0.064,0.27,2.223,3.027,12.81,0.428,0.583,2.469,0.033,0.046,0.193,0.033,0.046,0.193,0.114,0.155,0.656,0.167,0.228,0.965,0.69,0.939,3.974,0.69,0.939,3.974
KY- PADUCAH,1594.0,117.0,2171.0,60,0,15,15,15,15,25,25,190,0,15,16,16,18,34,34,1226,428,21,21,59,90,359,359,0.42,0.49,369118.8465682604,281255.71660812263,73149.17934838112,4.318,5.667,21.791,0.317,0.416,1.599,5.882,7.719,29.679,0.163,0.213,0.82,0.0,0.0,0.0,0.041,0.053,0.205,0.041,0.053,0.205,0.041,0.053,0.205,0.041,0.053,0.205,0.068,0.089,0.342,0.068,0.089,0.342,0.515,0.676,2.597,0.0,0.0,0.0,0.041,0.053,0.205,0.043,0.057,0.219,0.043,0.057,0.219,0.049,0.064,0.246,0.092,0.121,0.465,0.092,0.121,0.465,3.321,4.359,16.76,1.16,1.522,5.851,0.057,0.075,0.287,0.057,0.075,0.287,0.16,0.21,0.807,0.244,0.32,1.23,0.973,1.276,4.908,0.973,1.276,4.908
LA- ALEXANDRIA,1683.0,69.0,1747.0,31,0,20,20,20,20,23,23,99,0,20,20,20,20,27,27,762,381,20,20,40,54,198,198,0.56,0.55,297575.61479510623,218957.96669938136,47307.77045481029,5.656,7.686,35.576,0.232,0.315,1.459,5.871,7.979,36.928,0.104,0.142,0.655,0.0,0.0,0.0,0.067,0.091,0.423,0.067,0.091,0.423,0.067,0.091,0.423,0.067,0.091,0.423,0.077,0.105,0.486,0.077,0.105,0.486,0.333,0.452,2.093,0.0,0.0,0.0,0.067,0.091,0.423,0.067,0.091,0.423,0.067,0.091,0.423,0.067,0.091,0.423,0.091,0.123,0.571,0.091,0.123,0.571,2.561,3.48,16.107,1.28,1.74,8.054,0.067,0.091,0.423,0.067,0.091,0.423,0.134,0.183,0.846,0.181,0.247,1.141,0.665,0.904,4.185,0.665,0.904,4.185
