OBJECTID,Provider Number,dist_apart,match source,matching_uuid
2875,360125,0,dist threshhold,2875-360125
2876,360245,0,dist threshhold,2876-360245
2877,361307,0,top dist and str match,2877-361307
2878,361308,0,dist threshhold,2878-361308
2879,360014,0,top dist and str match,2879-360014
2880,360032,0,dist threshhold,2880-360032
2881,361321,0,dist threshhold,2881-361321
2882,360132,11,dist threshhold,2882-360132
2884,360046,0,dist threshhold,2884-360046
2885,360354,28,top dist and str match,2885-360354
2886,361312,0,dist threshhold,2886-361312
2887,360355,0,top dist and str match,2887-360355
2888,360236,0,dist threshhold,2888-360236
2889,360175,0,dist threshhold,2889-360175
2890,360185,25,dist threshhold,2890-360185
2891,360096,0,dist threshhold,2891-360096
2892,360109,0,dist threshhold,2892-360109
2893,361316,0,dist threshhold,2893-361316
2894,361325,8,dist threshhold,2894-361325
2895,360230,0,dist threshhold,2895-360230
2896,360123,0,dist threshhold,2896-360123
2897,360087,0,dist threshhold,2897-360087
2898,360082,0,dist threshhold,2898-360082
2899,360075,55,dist threshhold,2899-360075
2900,360077,38,dist threshhold,2900-360077
2901,360180,0,dist threshhold,2901-360180
2902,360143,0,dist threshhold,2902-360143
2903,360144,0,dist threshhold,2903-360144
2904,360155,0,dist threshhold,2904-360155
2905,360137,0,normalized average,2905-360137
2906,360041,0,dist threshhold,2906-360041
2907,360059,0,dist threshhold,2907-360059
2910,360044,0,dist threshhold,2910-360044
2911,360270,0,dist threshhold,2911-360270
2912,361328,89,dist threshhold,2912-361328
2913,360210,0,dist threshhold,2913-360210
2914,360025,0,dist threshhold,2914-360025
2915,360072,0,dist threshhold,2915-360072
2916,361331,0,dist threshhold,2916-361331
2917,360266,0,dist threshhold,2917-360266
2918,360247,0,dist threshhold,2918-360247
2919,360242,0,dist threshhold,2919-360242
2920,360348,0,dist threshhold,2920-360348
2922,360152,0,dist threshhold,2922-360152
2923,360017,28,dist threshhold,2923-360017
2924,360006,0,dist threshhold,2924-360006
2925,360012,0,dist threshhold,2925-360012
2926,361333,0,dist threshhold,2926-361333
2927,360054,0,dist threshhold,2927-360054
2928,360192,0,dist threshhold,2928-360192
2929,360026,0,dist threshhold,2929-360026
2930,360203,0,dist threshhold,2930-360203
2932,360163,176,top dist and str match,2932-360163
2933,360134,0,top dist and str match,2933-360134
2934,360016,13,dist threshhold,2934-360016
2936,360003,0,top dist and str match,2936-360003
2937,360001,0,dist threshhold,2937-360001
2938,360362,0,normalized average,2938-360362
2939,361318,0,dist threshhold,2939-361318
2940,360095,180,top dist and str match,2940-360095
2941,361311,0,dist threshhold,2941-361311
2942,361315,0,dist threshhold,2942-361315
2943,361309,0,dist threshhold,2943-361309
2944,361332,0,dist threshhold,2944-361332
2945,361304,42,dist threshhold,2945-361304
2946,361330,0,dist threshhold,2946-361330
2947,360148,0,dist threshhold,2947-360148
2948,360065,0,dist threshhold,2948-360065
2949,361310,0,dist threshhold,2949-361310
2950,361320,0,dist threshhold,2950-361320
2951,360040,0,dist threshhold,2951-360040
2952,360098,15,dist threshhold,2952-360098
2953,360261,0,dist threshhold,2953-360261
2954,360218,0,dist threshhold,2954-360218
2955,360197,62,dist threshhold,2955-360197
2956,360172,0,top dist and str match,2956-360172
2957,360145,0,dist threshhold,2957-360145
2958,361306,0,dist threshhold,2958-361306
2959,360262,0,dist threshhold,2959-360262
2960,360259,0,dist threshhold,2960-360259
2961,360090,0,dist threshhold,2961-360090
2962,360112,0,dist threshhold,2962-360112
2963,360074,0,dist threshhold,2963-360074
2964,360081,0,dist threshhold,2964-360081
2965,360048,162,top dist and str match,2965-360048
2966,360068,0,dist threshhold,2966-360068
2967,360189,50,dist threshhold,2967-360189
2968,360064,0,normalized average,2968-360064
2969,360352,0,dist threshhold,2969-360352
2970,360276,0,top dist and str match,2970-360276
2971,360011,0,dist threshhold,2971-360011
2972,360091,0,dist threshhold,2972-360091
2973,361303,10,dist threshhold,2973-361303
2974,360058,0,dist threshhold,2974-360058
2975,360174,0,dist threshhold,2975-360174
2976,360133,0,dist threshhold,2976-360133
2977,360079,0,dist threshhold,2977-360079
2979,360051,11,dist threshhold,2979-360051
2980,360239,0,top dist and str match,2980-360239
2981,361313,0,dist threshhold,2981-361313
2982,360039,0,dist threshhold,2982-360039
2983,361314,0,dist threshhold,2983-361314
2984,361300,0,dist threshhold,2984-361300
2985,360170,0,dist threshhold,2985-360170
2986,361334,0,dist threshhold,2986-361334
2987,360078,147,normalized average,2987-360078
2988,362021,0,top dist and str match,2988-362021
2991,360159,0,dist threshhold,2991-360159
2992,360156,0,dist threshhold,2992-360156
2993,360107,0,dist threshhold,2993-360107
2994,360008,0,dist threshhold,2994-360008
2995,360089,0,top dist and str match,2995-360089
2996,360013,0,dist threshhold,2996-360013
2997,360070,0,top dist and str match,2997-360070
2998,360084,0,top dist and str match,2998-360084
2999,360131,0,dist threshhold,2999-360131
3000,360150,21,dist threshhold,3000-360150
6055,364049,0,dist threshhold,6055-364049
6065,363037,0,top dist and str match,6065-363037
6082,364047,0,dist threshhold,6082-364047
6126,364051,0,dist threshhold,6126-364051
6129,364045,0,dist threshhold,6129-364045
6136,360130,0,normalized average,6136-360130
6250,364058,0,dist threshhold,6250-364058
6254,363041,0,dist threshhold,6254-363041
6262,363040,0,top dist and str match,6262-363040
6266,360365,0,dist threshhold,6266-360365
6270,364052,0,top dist and str match,6270-364052
6272,364046,0,normalized average,6272-364046
6291,363039,0,dist threshhold,6291-363039
6294,363038,0,dist threshhold,6294-363038
6297,364054,65,normalized average,6297-364054
6298,364053,0,dist threshhold,6298-364053
6339,363042,0,dist threshhold,6339-363042
6351,364055,0,top dist and str match,6351-364055
6373,364056,0,dist threshhold,6373-364056
6426,364059,0,dist threshhold,6426-364059
6518,364060,0,dist threshhold,6518-364060
6519,364061,0,dist threshhold,6519-364061
5008,361301,0,dist threshhold,5008-361301
5036,362019,0,top dist and str match,5036-362019
5070,362031,44,top dist and str match,5070-362031
5077,362023,0,top dist and str match,5077-362023
5159,364011,73,dist threshhold,5159-364011
5163,360037,45,dist threshhold,5163-360037
5187,361991,0,dist threshhold,5187-361991
5194,363305,0,dist threshhold,5194-363305
5219,364007,0,dist threshhold,5219-364007
5225,364029,0,dist threshhold,5225-364029
5232,362033,0,top dist and str match,5232-362033
5255,362035,37,top dist and str match,5255-362035
5318,361327,0,dist threshhold,5318-361327
5320,362022,7,normalized average,5320-362022
5329,362004,0,top dist and str match,5329-362004
5372,364041,0,dist threshhold,5372-364041
5409,362027,0,dist threshhold,5409-362027
5463,362037,0,dist threshhold,5463-362037
5482,364036,0,dist threshhold,5482-364036
5507,364015,45,top dist and str match,5507-364015
5559,363303,87,dist threshhold,5559-363303
5606,360359,0,dist threshhold,5606-360359
5633,363308,0,normalized average,5633-363308
5649,360035,0,dist threshhold,5649-360035
5698,360211,29,dist threshhold,5698-360211
5714,360055,0,dist threshhold,5714-360055
5726,362029,0,dist threshhold,5726-362029
5741,363035,0,top dist and str match,5741-363035
5754,360360,0,dist threshhold,5754-360360
5776,360234,0,dist threshhold,5776-360234
5857,364044,0,dist threshhold,5857-364044
5916,363036,0,dist threshhold,5916-363036
5928,363034,0,top dist and str match,5928-363034
5933,360361,0,dist threshhold,5933-360361
5977,364050,0,dist threshhold,5977-364050
5978,364048,0,top dist and str match,5978-364048
4388,374001,0,dist threshhold,4388-374001
4521,372022,81,dist threshhold,4521-372022
4522,374000,0,dist threshhold,4522-374000
4612,374023,0,dist threshhold,4612-374023
4655,371303,0,dist threshhold,4655-371303
4754,370016,69,dist threshhold,4754-370016
4785,372012,0,dist threshhold,4785-372012
4798,372018,0,dist threshhold,4798-372018
4849,374020,13,dist threshhold,4849-374020
4932,373300,0,dist threshhold,4932-373300
4971,371305,0,dist threshhold,4971-371305
3018,370178,17,dist threshhold,3018-370178
3019,371300,0,dist threshhold,3019-371300
3020,371322,0,dist threshhold,3020-371322
3021,370019,0,dist threshhold,3021-370019
3022,371302,0,dist threshhold,3022-371302
3023,371327,0,dist threshhold,3023-371327
3024,370014,61,dist threshhold,3024-370014
3025,371334,0,dist threshhold,3025-371334
3026,371314,18,dist threshhold,3026-371314
3027,370211,29,dist threshhold,3027-370211
3028,370047,35,dist threshhold,3028-370047
3029,371310,4,dist threshhold,3029-371310
3030,370089,0,top dist and str match,3030-370089
3031,370171,29,top dist and str match,3031-370171
3032,370100,0,dist threshhold,3032-370100
3033,371307,0,dist threshhold,3033-371307
3034,370212,0,dist threshhold,3034-370212
3035,370008,0,dist threshhold,3035-370008
3036,371319,13,dist threshhold,3036-371319
3037,370170,0,dist threshhold,3037-370170
3038,370097,0,dist threshhold,3038-370097
3039,370056,0,dist threshhold,3039-370056
3040,370065,0,normalized average,3040-370065
3041,370041,0,dist threshhold,3041-370041
3042,371312,0,dist threshhold,3042-371312
3043,371331,965,normalized average,3043-371331
3044,371323,0,dist threshhold,3044-371323
3045,370029,0,dist threshhold,3045-370029
3046,370113,0,dist threshhold,3046-370113
3047,371332,0,dist threshhold,3047-371332
3048,370007,0,top dist and str match,3048-370007
3049,372016,5,normalized average,3049-372016
3050,370026,0,top dist and str match,3050-370026
3051,370214,0,dist threshhold,3051-370214
3052,370054,0,dist threshhold,3052-370054
3053,371330,0,dist threshhold,3053-371330
3054,370036,0,top dist and str match,3054-370036
3055,371324,0,dist threshhold,3055-371324
3056,371321,0,dist threshhold,3056-371321
3057,370022,20,dist threshhold,3057-370022
3058,371311,0,dist threshhold,3058-371311
3059,371304,0,dist threshhold,3059-371304
3060,370030,0,dist threshhold,3060-370030
3061,370006,0,dist threshhold,3061-370006
3062,371313,14,dist threshhold,3062-371313
3063,370153,0,dist threshhold,3063-370153
3065,370040,0,top dist and str match,3065-370040
3066,371316,0,dist threshhold,3066-371316
3067,371301,0,dist threshhold,3067-371301
3068,371317,0,dist threshhold,3068-371317
3069,371306,0,dist threshhold,3069-371306
3070,370158,0,dist threshhold,3070-370158
3071,370048,15,dist threshhold,3071-370048
3072,371329,0,dist threshhold,3072-371329
3073,371326,0,dist threshhold,3073-371326
3074,370015,0,dist threshhold,3074-370015
3075,371328,0,dist threshhold,3075-371328
3077,370025,235,top dist and str match,3077-370025
3078,370139,0,dist threshhold,3078-370139
3079,371333,0,dist threshhold,3079-371333
3080,370203,1570,top dist and str match,3080-370203
3081,370206,0,dist threshhold,3081-370206
3082,370220,104,top dist and str match,3082-370220
3083,370222,0,dist threshhold,3083-370222
3084,370225,0,dist threshhold,3084-370225
3085,370234,0,dist threshhold,3085-370234
3087,370106,0,top dist and str match,3087-370106
3088,370093,416,top dist and str match,3088-370093
3089,370094,20,dist threshhold,3089-370094
3090,370215,0,top dist and str match,3090-370215
3091,370192,0,dist threshhold,3091-370192
3092,370199,0,dist threshhold,3092-370199
3093,370201,0,dist threshhold,3093-370201
3094,370037,0,normalized average,3094-370037
3095,370032,0,top dist and str match,3095-370032
3096,370028,0,top dist and str match,3096-370028
3097,370013,0,top dist and str match,3097-370013
3098,370057,0,dist threshhold,3098-370057
3099,370183,0,dist threshhold,3099-370183
3100,370078,21,dist threshhold,3100-370078
3102,371309,0,dist threshhold,3102-371309
3103,370004,0,top dist and str match,3103-370004
3104,371320,0,dist threshhold,3104-371320
3105,370049,0,dist threshhold,3105-370049
3106,370099,0,dist threshhold,3106-370099
3107,370034,0,top dist and str match,3107-370034
3108,370020,29,dist threshhold,3108-370020
3109,370180,0,dist threshhold,3109-370180
3110,370149,0,dist threshhold,3110-370149
3111,370083,0,dist threshhold,3111-370083
3112,370039,0,dist threshhold,3112-370039
3113,370173,0,dist threshhold,3113-370173
3114,370229,0,dist threshhold,3114-370229
3115,370112,0,dist threshhold,3115-370112
3116,370023,0,dist threshhold,3116-370023
3117,370138,0,top dist and str match,3117-370138
3118,370091,0,dist threshhold,3118-370091
3119,370114,0,top dist and str match,3119-370114
3120,370190,11,dist threshhold,3120-370190
3121,370202,0,dist threshhold,3121-370202
3122,370216,0,dist threshhold,3122-370216
3123,370001,0,top dist and str match,3123-370001
3124,370210,0,top dist and str match,3124-370210
3125,370227,0,dist threshhold,3125-370227
3126,370228,0,dist threshhold,3126-370228
3127,370166,0,dist threshhold,3127-370166
3128,370018,71,top dist and str match,3128-370018
3129,371325,0,dist threshhold,3129-371325
3130,370080,0,top dist and str match,3130-370080
3131,370002,0,dist threshhold,3131-370002
6056,372023,0,top dist and str match,6056-372023
6275,374025,0,dist threshhold,6275-374025
6364,373034,0,top dist and str match,6364-373034
6371,373035,0,dist threshhold,6371-373035
6462,372005,0,normalized average,6462-372005
6500,374026,0,dist threshhold,6500-374026
5029,374021,105,top dist and str match,5029-374021
5058,373025,0,top dist and str match,5058-373025
5178,372004,0,dist threshhold,5178-372004
5202,374008,0,dist threshhold,5202-374008
5231,372019,0,dist threshhold,5231-372019
5294,372009,0,normalized average,5294-372009
5368,374016,0,dist threshhold,5368-374016
5422,374012,0,dist threshhold,5422-374012
5520,374006,0,top dist and str match,5520-374006
5699,370235,0,top dist and str match,5699-370235
5845,374017,0,top dist and str match,5845-374017
5929,370236,0,dist threshhold,5929-370236
5938,373033,0,dist threshhold,5938-373033
4764,384008,0,dist threshhold,4764-384008
4941,382004,7,dist threshhold,4941-382004
3132,381315,190,top dist and str match,3132-381315
3133,380014,117,top dist and str match,3133-380014
3134,380038,0,dist threshhold,3134-380038
3135,380082,0,dist threshhold,3135-380082
3136,380091,0,dist threshhold,3136-380091
3137,381303,0,dist threshhold,3137-381303
3138,381320,0,dist threshhold,3138-381320
3139,380090,0,dist threshhold,3139-380090
3140,381312,0,dist threshhold,3140-381312
3141,381304,0,dist threshhold,3141-381304
3142,381313,8,dist threshhold,3142-381313
3143,380040,0,dist threshhold,3143-380040
3144,380047,0,dist threshhold,3144-380047
3145,380027,0,dist threshhold,3145-380027
3146,381311,0,dist threshhold,3146-381311
3147,381305,0,dist threshhold,3147-381305
3148,381307,0,dist threshhold,3148-381307
3149,381318,0,dist threshhold,3149-381318
3150,380075,0,dist threshhold,3150-380075
3151,380018,0,dist threshhold,3151-380018
3152,380005,0,dist threshhold,3152-380005
3153,381324,0,dist threshhold,3153-381324
3154,380002,0,dist threshhold,3154-380002
3155,380050,0,dist threshhold,3155-380050
3156,381309,0,dist threshhold,3156-381309
3157,380102,27,dist threshhold,3157-380102
3158,381301,0,dist threshhold,3158-381301
3159,381316,0,dist threshhold,3159-381316
3160,380033,0,dist threshhold,3160-380033
3161,380020,0,dist threshhold,3161-380020
3162,381314,0,dist threshhold,3162-381314
3163,381302,0,dist threshhold,3163-381302
3164,381323,104,top dist and str match,3164-381323
3165,380022,43,dist threshhold,3165-380022
3166,380052,0,dist threshhold,3166-380052
3167,380056,0,dist threshhold,3167-380056
3168,380051,116,top dist and str match,3168-380051
3169,380029,26,dist threshhold,3169-380029
3170,381310,0,dist threshhold,3170-381310
3171,380025,0,dist threshhold,3171-380025
3173,380060,0,dist threshhold,3173-380060
3174,380061,0,dist threshhold,3174-380061
3175,380017,10,dist threshhold,3175-380017
3176,380007,0,dist threshhold,3176-380007
3177,380009,144,top dist and str match,3177-380009
3178,381308,0,dist threshhold,3178-381308
3179,381317,0,dist threshhold,3179-381317
3180,381325,0,dist threshhold,3180-381325
3181,381321,0,dist threshhold,3181-381321
3182,381306,0,dist threshhold,3182-381306
