adm1_code,adm0_a3,population,density,min,max,mean,median,mode,stddev
VNM-487,VNM,1551675,0,8.379379869438708E-4,110.99229431152344,1.1858091013616567,8.379379869438708E-4,0.2900976854336656,3.149800235650951
VUT-562,VUT,32090,0,0.002104437444359064,13.527194023132324,0.165568090458448,0.002104437444359064,0.033071696237280616,0.43298676546548576
MWI-1918,MWI,781932,0,7.67814132450065E-4,164.2107391357422,3.9610782856717255,2.830068168847629,3.1579377847865135,3.48001914781635
GBR-2058,GBR,196349,2,0.19457864543450124,200.5722198486328,13.170780137768638,1.9237818219300176,0.46458722266818947,19.111177445580857
BRA-576,BRA,978174,0,0.0,366.2559814453125,0.0536691537440822,0.0,0.012298856368630696,1.4543018761136541
VEN-25,VEN,586877,0,0.002610581616560618,50.07383575439453,0.06694489564717875,0.002610581616560618,0.040874098572025286,0.3913495106569027
GBR-2134,GBR,103507,0,0.23178115398145294,81.0052719116211,4.11971256488923,0.23178115398145294,0.23178115398145294,8.867175398610476
PHL-2594,PHL,618198,0,0.02515508234500885,290.9674072265625,1.085002103568294,0.02515508234500885,0.47996065811304905,3.933334444993681
FRA-5346,FRA,423205,0,0.026381483650951606,53.85239028930664,0.449253576022792,0.026381483650951606,0.13927541671827753,1.6556812792813718
TLS-541,TLS,377046,0,0.4699241320292155,207.7002182006836,8.21200852609008,0.4699241320292155,0.5603277243886247,24.652577201026272
MLT-5924,MLT,6957,0,0.9674674272537231,18.437007904052734,3.2328859660705227,1.9226829214946106,1.786828479720551,2.6830338103240186
DEU-1599,DEU,3217639,3,0.4389447718858719,34.05548360270838,19.683939969343484,24.103097190125947,28.93360956728723,11.030730871346334
JPN-1857,JPN,8508806,3,0.09712914302291153,174.3141326904297,25.524684708232964,9.960608984559123,0.9356320521733316,31.452546729821897
ITA-5420,ITA,299940,0,0.0,778.4044189453125,0.3750133072447059,0.0,0.01277381297220495,3.6349808717654395
ZAF-1201,ZAF,5072967,0,0.0,434.0692596435547,0.33585488769112826,0.0,0.04403411150754023,3.5136867605210127
FIN-3183,FIN,197160,0,0.0024748004507273436,3.478748361269633,0.05729138711553935,0.0024748004507273436,0.017244521875734112,0.19767852459389532
SVN-1032,SVN,3320,0,0.005793625288937828,27.10858917236328,0.35524677654927184,0.005793625288937828,0.07085949669355128,1.5307453169439322
RUS-2400,RUS,207132,0,0.0,30.153855005900066,0.012209019832254751,0.0,0.005485682939798287,0.20650696097171997
VCT-5063,VCT,0,0,null,null,null,null,null,null
PAK-1114,PAK,50464337,0,0.017434488915959216,685.2827555338541,2.819453050557214,0.017434488915959216,1.5321570685682715,16.65753790113381
AZE-5567,AZE,22105,0,0.018404144793748856,8.860109647115072,0.5177400864165851,0.018404144793748856,0.12700674059376224,0.9330625322809712
DZA-2146,DZA,712758,0,0.023738317975854985,106.52123260498047,0.655728596579404,0.023738317975854985,0.12960377554534258,3.9837368829852413
CAN-631,CAN,1159824,0,0.0,447.74737548828125,0.00982497816071667,0.0,0.0020999142429256362,0.40208452023314073
TLS-545,TLS,68669,0,0.07668037061687434,19.72341251373291,0.6819911319410428,0.25570578094039526,0.24409752111117206,1.0160656545752595
LAO-3293,LAO,442251,0,6.827993672162008E-4,358.2879333496094,0.2259516411753324,6.827993672162008E-4,0.10856038578991403,1.3103432208699612
FRA-5334,FRA,1499449,0,0.04122140080384586,76.96984100341797,1.2101931324254929,0.04122140080384586,0.2762443419313934,3.21568562423713
TCD-5577,TCD,232008,0,7.031796981043514E-4,0.32793480157852173,0.00758028175562941,7.031796981043514E-4,0.002436699925145755,0.010557130154925178
VNM-502,VNM,1798457,0,0.1310465669315254,328.43115234375,2.382435534963325,0.1310465669315254,1.3792577501163648,5.655072035072978
GBR-5665,GBR,273167,1,0.2499819128892226,272.6325988769531,8.147453025328943,0.2499819128892226,0.4435575540789748,14.050476669635644
RUS-2389,RUS,1179459,0,0.0025771737564355135,67.9540023803711,0.3183403017608052,0.0025771737564355135,0.07793356429119624,1.960648672204641
BMU-5144,BMU,0,0,null,null,null,null,null,null
EGY-1530,EGY,5107114,2,0.0,441.95172119140625,19.451962574950784,8.043994174903421,5.560416643136638,33.574261375836656
CHL-2704,CHL,946309,0,1.557211132400647E-4,38.04156684875488,0.1360306182221796,1.557211132400647E-4,0.03482537082466744,1.1924717322668272
GRD-5074,GRD,2269,0,0.2366132289171219,5.676257610321045,0.6383138892520533,0.443364727223134,0.3096048335914745,0.5135541834462305
VNM-504,VNM,1189264,0,0.9039927427585308,169.41839599609375,4.85959540795301,2.5274011524868167,2.202594361278102,5.766919708338282
TUR-2229,TUR,1042189,0,0.012616535951081038,187.74632263183594,0.8964388794851482,0.012616535951081038,0.17125918380354654,4.809055711085304
AFG-1760,AFG,1254079,0,9.748042211867869E-4,16.379825592041016,0.19663324673369237,9.748042211867869E-4,0.07079165825856144,0.4878079766589049
MLT-5976,MLT,0,0,null,null,null,null,null,null
PHL-2541,PHL,760665,0,0.03905713930726051,653.6749877929688,3.221644931316805,0.03905713930726051,1.7578141941801615,9.173416498732074
VCT-5068,VCT,9818,0,0.34476252870200325,10.399510860443115,0.6062593096695259,0.37970436277459785,0.34476252870200325,0.6984894161729432
GBR-2777,GBR,986161,0,0.0032736381981521845,169.53990173339844,1.9639998644211571,0.0032736381981521845,0.205666196981983,6.2870579179344555
SOM-2314,SOM,653713,0,0.0,272.5325012207031,0.12061099500561304,0.0,0.10145278597914396,1.4411656922770748
GBR-2129,GBR,95614,0,0.0585419330390505,76.66600799560547,0.43784157533617407,0.0585419330390505,0.059457174509428584,2.561535248405047
MEX-2724,MEX,6800346,0,0.0,486.7736511230469,1.5893941046605242,0.0,0.3761232079488832,8.68650326897923
COG-3341,COG,15580,0,0.0015703634957649878,5.036284923553467,0.004612136831128771,0.0015703634957649878,0.0036963935446394642,0.028378987810249466
PHL-2563,PHL,4318348,3,0.0,3154.542724609375,28.352739061879845,0.0,7.5333779633375455,80.75329586741744
SRB-1059,SRB,647506,0,0.02444987199864441,66.66817092895508,0.9503821165361019,0.02444987199864441,0.1263129235688368,4.190377879743262
NOR-910,NOR,189587,0,0.0012963115004822612,9.367408010694716,0.054030609751790255,0.0012963115004822612,0.019094412795781012,0.2355794324222911
VCT-5067,VCT,1289,0,3.30570912361145,12.685688018798828,9.210026708671025,10.46070384979248,12.011673132578531,2.874491099358189
ARG-1303,ARG,1391527,0,1.1932066822579164E-4,57.18450927734375,0.06992037350402865,1.1932066822579164E-4,0.016998418264747,1.0314502516967203
SVN-1050,SVN,2340,0,0.14522641897201538,16.392372131347656,1.5816282008950775,1.0466001894536094,0.1847886986761208,2.290838555573561
LVA-1079,LVA,29936,0,0.014796971529722213,3.8424275716145835,0.18810740851706514,0.056413687908585586,0.06908422637504301,0.39345906798725694
NGA-2839,NGA,6614504,0,0.03851484013842299,228.7161865234375,0.7784290692972013,0.03851484013842299,0.5250660806115452,3.5695095210542256
COD-1884,COD,7961854,0,0.0037467514630407095,1275.5159301757812,6.290164217890736,0.0037467514630407095,0.5740975033881462,43.916860733489955
MDV-5230,MDV,361,0,2.866607666015625,34.43668746948242,11.645790730753253,9.277596473693848,8.792115211486816,8.335732154551243
NER-95,NER,4985675,0,0.0011204140027984977,14.67305272262289,0.3926986296477673,0.0011204140027984977,0.05704576444663136,0.7286767119204087
VNM-507,VNM,1324638,0,0.3710176944732666,211.9393539428711,2.3311622055592425,0.3710176944732666,1.5876198849289682,4.289615518232449
MKD-2932,MKD,3695,0,0.03380924412930333,1.044834852218628,0.10291091942695298,0.06599340792287908,0.05504667997364592,0.09182362872703663
KOS-5908,KOS,205169,0,0.0204726325141059,5.963370243708293,2.136718569193944,1.7681176397703644,0.7633371196080048,1.310517992672285
BDI-2642,BDI,816760,0,1.7110658884048462,160.8252410888672,4.981673358250944,3.167164686896214,3.4966437207807095,5.791623280764592
COL-1415,COL,656048,0,0.0016721054765743662,44.81463813781738,0.11983599515949889,0.0016721054765743662,0.10342318304408891,0.4311969486697464
MEX-2710,MEX,1914586,0,0.0,320.97552490234375,0.12294838563100681,0.0,0.020928260765787476,2.5810062043500626
USA-3513,USA,6692194,0,0.0,1254.83447265625,2.07404736439499,0.0,0.8670752547095529,7.972334256232448
TWN-3415,TWN,50226,0,1.0728336805726804,64.16859436035156,3.0086555917566242,1.0728336805726804,1.0728336805726804,4.280300490841725
RUS-2611,RUS,1839658,0,0.0,245.22227478027344,0.06902522936645651,0.0,0.017892571704629788,1.021246020611329
PHL-2535,PHL,226470,0,0.04191473871469498,117.89128112792969,1.6244795471155125,0.04191473871469498,0.5276661429405595,3.506649864196026
RUS-2366,RUS,706223,0,0.0025440820905252943,133.1450424194336,0.14871120066510776,0.0025440820905252943,0.0447389610118174,1.4334286669643093
TUR-2267,TUR,944527,0,0.007912290282547474,163.33456420898438,1.4654440958008328,0.007912290282547474,0.3121945686608825,5.068996868859021
KAZ-3203,KAZ,1283002,0,2.888667077058926E-4,4.965869617462158,0.017391255543597942,2.888667077058926E-4,0.0048035103949870105,0.13890352387610122
TON-4948,TON,1777,0,0.05266292206943035,15.739500045776367,0.3405170008847026,0.05266292206943035,0.10469042846797535,1.0650494837554256
ITA-5454,ITA,922514,2,0.05749388614586917,398.9576110839844,13.567766117615033,0.05749388614586917,0.27364927926148347,21.661815115678767
GBR-2001,GBR,116353,0,9.316783689428121E-5,134.49916076660156,0.44233230968938564,9.316783689428121E-5,0.028159839548060984,3.2685078396580702
PRT-750,PRT,127889,0,0.0,335.046875,0.12928212014788595,0.0,0.01615268649636701,1.6103566746732538
SVN-948,SVN,7165,0,0.19199569633713465,8.655324459075928,0.9434136864796056,0.5857594760256558,0.4378957427272172,1.0202627590056068
UGA-3079,UGA,242227,0,0.058570221066474915,81.17037963867188,0.6760478795104689,0.058570221066474915,0.34021289177729946,1.8161236409167008
IRN-3215,IRN,675847,0,0.005992404017292085,13.01650301615397,0.05218039051287842,0.005992404017292085,0.02413181226911517,0.29834591403267713
CHN-1155,CHN,28287656,1,0.021428777370601892,1225.2120361328125,11.4961218507115,0.021428777370601892,2.02543621154405,41.45879367605588
LUX-908,LUX,455100,0,0.11593532726789514,69.12445068359375,2.502326397660723,0.377457837322688,0.3482971730985513,5.09120053414249
MDG-5864,MDG,1046569,0,0.05721777761034792,8.156155268351236,0.5110638311322692,0.255061742953754,0.11917568866541091,0.626137927377281
LTU-936,LTU,125818,0,0.02195152034983039,2.2535012563069663,0.15196749722230127,0.050440886698517595,0.052561398948112174,0.22511963935595264
BGR-2252,BGR,117819,0,0.008524111937731504,7.206874370574951,0.2384686714810703,0.008524111937731504,0.04887755576884418,0.6125950859433261
